"Transaction_ID,Product_Key,Supplier_Key,Date_Key,Quantity_Sold,Quantity_Ordered,Actual_Lead_Time_Days"
"TXN003131,P003,S04,20260924,53,67,15"
"TXN003132,P001,S02,20250507,33,99,8"
"TXN003133,P002,S04,20250912,35,138,21"
"TXN003134,P005,S01,20261126,57,199,6"
"TXN003135,P004,S01,20250116,38,94,5"
"TXN003136,P003,S01,20260422,42,176,3"
"TXN003137,P005,S02,20250303,61,142,6"
"TXN003138,P005,S01,20260308,8,70,6"
"TXN003139,P002,S01,20261101,6,125,9"
"TXN003140,P001,S01,20250925,16,140,4"
"TXN003141,P002,S04,20250204,39,145,12"
"TXN003142,P001,S03,20260730,74,145,3"
"TXN003143,P001,S02,20260509,76,124,9"
"TXN003144,P005,S01,20260716,25,159,5"
"TXN003145,P001,S04,20260414,65,131,24"
"TXN003146,P003,S03,20261023,39,177,6"
"TXN003147,P003,S03,20251121,52,152,4"
"TXN003148,P003,S03,20251031,19,182,10"
"TXN003149,P005,S04,20251003,75,193,24"
"TXN003150,P002,S01,20261115,19,188,5"
"TXN003151,P004,S03,20250720,10,84,7"
"TXN003152,P001,S04,20260321,72,161,19"
"TXN003153,P004,S04,20251120,26,136,20"
"TXN003154,P002,S02,20250204,36,168,9"
"TXN003155,P002,S04,20260427,26,147,12"
"TXN003156,P005,S03,20261229,31,130,5"
"TXN003157,P003,S03,20260425,19,187,6"
"TXN003158,P003,S04,20250306,48,131,20"
"TXN003159,P002,S03,20250108,13,185,3"
"TXN003160,P005,S04,20251028,38,75,22"
"TXN003161,P005,S03,20251209,77,52,3"
"TXN003162,P001,S02,20260307,19,108,3"
"TXN003163,P003,S01,20260228,66,165,5"
"TXN003164,P002,S02,20251128,49,180,9"
"TXN003165,P004,S02,20260314,76,179,11"
"TXN003166,P003,S01,20260811,62,194,6"
"TXN003167,P001,S03,20250623,23,85,5"
"TXN003168,P005,S01,20260713,20,135,6"
"TXN003169,P002,S04,20260611,79,147,20"
"TXN003170,P003,S01,20261021,12,173,8"
"TXN003171,P004,S02,20250126,37,122,3"
"TXN003172,P001,S01,20260828,78,159,8"
"TXN003173,P001,S03,20260210,22,171,3"
"TXN003174,P003,S02,20250820,39,179,5"
"TXN003175,P004,S04,20260617,47,76,18"
"TXN003176,P001,S03,20260704,54,199,6"
"TXN003177,P002,S02,20260520,7,117,5"
"TXN003178,P001,S04,20261031,63,63,19"
"TXN003179,P004,S03,20250628,32,147,6"
"TXN003180,P005,S04,20250512,50,72,12"
"TXN003181,P005,S01,20260331,68,164,7"
"TXN003182,P003,S01,20251214,74,161,7"
"TXN003183,P004,S04,20260624,51,145,24"
"TXN003184,P001,S01,20260210,18,127,9"
"TXN003185,P001,S04,20250317,11,110,20"
"TXN003186,P005,S03,20260802,78,134,8"
"TXN003187,P005,S02,20260507,35,120,6"
"TXN003188,P002,S04,20250713,55,134,13"
"TXN003189,P005,S02,20250611,33,99,7"
"TXN003190,P002,S02,20251213,19,189,7"
"TXN003191,P001,S04,20251227,29,64,19"
"TXN003192,P002,S01,20260807,65,194,5"
"TXN003193,P002,S03,20250328,45,83,6"
"TXN003194,P003,S02,20250919,73,84,5"
"TXN003195,P005,S03,20250802,8,88,6"
"TXN003196,P002,S02,20261027,61,182,4"
"TXN003197,P001,S04,20261223,35,79,15"
"TXN003198,P004,S01,20260727,7,181,3"
"TXN003199,P002,S03,20250919,71,192,10"
"TXN003200,P005,S02,20261231,54,152,6"
"TXN003201,P003,S04,20251010,21,123,23"
"TXN003202,P001,S04,20261010,64,104,14"
"TXN003203,P003,S02,20260412,78,109,5"
"TXN003204,P004,S02,20260115,70,73,7"
"TXN003205,P002,S02,20251228,79,71,8"
"TXN003206,P002,S01,20260325,28,81,4"
"TXN003207,P005,S02,20260317,36,144,5"
"TXN003208,P002,S02,20250403,23,132,4"
"TXN003209,P001,S01,20260913,70,52,5"
"TXN003210,P004,S04,20260228,64,119,14"
"TXN003211,P003,S02,20250522,70,179,3"
"TXN003212,P004,S03,20251018,19,137,6"
"TXN003213,P002,S04,20260308,39,158,21"
"TXN003214,P003,S03,20261120,73,108,3"
"TXN003215,P005,S02,20261015,31,126,4"
"TXN003216,P004,S01,20261202,11,63,5"
"TXN003217,P003,S01,20250218,10,100,9"
"TXN003218,P003,S01,20251029,37,188,2"
"TXN003219,P003,S02,20250709,62,127,6"
"TXN003220,P001,S02,20250516,53,129,7"
"TXN003221,P004,S03,20260709,21,59,4"
"TXN003222,P003,S01,20260208,46,129,5"
"TXN003223,P004,S02,20260825,76,173,6"
"TXN003224,P003,S04,20251207,44,83,18"
"TXN003225,P005,S02,20261205,50,170,9"
"TXN003226,P005,S02,20251114,75,129,6"
"TXN003227,P005,S04,20260910,74,102,22"
"TXN003228,P002,S01,20251229,72,67,6"
"TXN003229,P003,S04,20260117,5,151,21"
"TXN003230,P002,S01,20250821,56,184,4"
"TXN003231,P004,S04,20251210,39,147,19"
"TXN003232,P002,S03,20260703,73,94,5"
"TXN003233,P004,S01,20260707,9,84,4"
"TXN003234,P004,S02,20260613,21,163,7"
"TXN003235,P004,S03,20260725,57,70,2"
"TXN003236,P002,S01,20250702,56,145,8"
"TXN003237,P003,S01,20250210,18,93,2"
"TXN003238,P002,S01,20260705,33,129,5"
"TXN003239,P003,S04,20260201,12,105,22"
"TXN003240,P003,S01,20261205,5,187,3"
"TXN003241,P004,S02,20260509,33,192,6"
"TXN003242,P002,S01,20261021,40,104,6"
"TXN003243,P003,S02,20251129,55,92,6"
"TXN003244,P005,S02,20250507,41,99,5"
"TXN003245,P003,S02,20260712,73,55,5"
"TXN003246,P005,S03,20260711,57,111,2"
"TXN003247,P002,S02,20250101,56,104,5"
"TXN003248,P002,S04,20250617,16,189,22"
"TXN003249,P002,S01,20260912,56,165,5"
"TXN003250,P003,S04,20250119,5,80,17"
"TXN003251,P001,S03,20251128,11,123,9"
"TXN003252,P003,S01,20260807,21,83,5"
"TXN003253,P003,S02,20260401,47,59,6"
"TXN003254,P004,S01,20250419,75,101,7"
"TXN003255,P004,S03,20250925,21,127,5"
"TXN003256,P003,S03,20260321,63,52,7"
"TXN003257,P005,S04,20250828,7,184,22"
"TXN003258,P004,S01,20251028,33,53,7"
"TXN003259,P003,S01,20260825,26,97,8"
"TXN003260,P001,S01,20250413,42,123,2"
"TXN003261,P005,S04,20250907,58,128,14"
"TXN003262,P002,S03,20260329,54,193,4"
"TXN003263,P003,S02,20260604,73,53,4"
"TXN003264,P003,S01,20250602,34,53,4"
"TXN003265,P005,S04,20250623,27,169,22"
"TXN003266,P004,S04,20251209,51,168,19"
"TXN003267,P004,S02,20261101,25,66,5"
"TXN003268,P004,S03,20260307,24,145,5"
"TXN003269,P002,S01,20261228,27,119,5"
"TXN003270,P005,S01,20261120,72,146,5"
"TXN003271,P005,S04,20261118,25,57,24"
"TXN003272,P004,S03,20261020,25,163,2"
"TXN003273,P004,S01,20251120,5,54,8"
"TXN003274,P001,S02,20261104,19,96,10"
"TXN003275,P001,S03,20261001,21,89,8"
"TXN003276,P003,S03,20260224,55,171,4"
"TXN003277,P003,S04,20260817,67,184,17"
"TXN003278,P005,S04,20260430,18,189,23"
"TXN003279,P005,S01,20261021,63,143,5"
"TXN003280,P002,S04,20260216,54,77,16"
"TXN003281,P002,S03,20250325,38,126,5"
"TXN003282,P001,S01,20250423,10,98,3"
"TXN003283,P003,S01,20251128,53,135,5"
"TXN003284,P001,S03,20260113,10,103,3"
"TXN003285,P001,S01,20261017,73,67,7"
"TXN003286,P003,S02,20250210,11,76,4"
"TXN003287,P002,S02,20250415,55,121,6"
"TXN003288,P003,S01,20250721,5,183,5"
"TXN003289,P004,S04,20260326,17,171,20"
"TXN003290,P004,S02,20250923,47,154,7"
"TXN003291,P004,S01,20250729,31,118,6"
"TXN003292,P005,S02,20260717,75,120,4"
"TXN003293,P002,S04,20250428,7,199,16"
"TXN003294,P002,S03,20261214,62,166,10"
"TXN003295,P005,S01,20260112,21,81,7"
"TXN003296,P001,S01,20260705,49,158,5"
"TXN003297,P004,S01,20260624,62,146,4"
"TXN003298,P004,S01,20250325,60,50,3"
"TXN003299,P001,S01,20260330,58,157,8"
"TXN003300,P003,S01,20261029,33,163,4"
"TXN003301,P003,S04,20260921,58,90,23"
"TXN003302,P002,S03,20260529,31,57,7"
"TXN003303,P005,S04,20260828,49,79,24"
"TXN003304,P002,S04,20261109,35,95,22"
"TXN003305,P003,S03,20260122,40,154,5"
"TXN003306,P001,S04,20251216,65,145,19"
"TXN003307,P002,S02,20251023,41,110,6"
"TXN003308,P004,S04,20250915,71,190,17"
"TXN003309,P004,S01,20250322,40,138,2"
"TXN003310,P001,S02,20250925,9,175,2"
"TXN003311,P003,S02,20260223,50,110,7"
"TXN003312,P004,S03,20250823,56,169,5"
"TXN003313,P004,S04,20251107,53,170,22"
"TXN003314,P005,S04,20251223,10,97,17"
"TXN003315,P002,S02,20250801,14,108,5"
"TXN003316,P003,S04,20260728,27,60,22"
"TXN003317,P002,S04,20250218,21,74,25"
"TXN003318,P003,S03,20250507,48,95,5"
"TXN003319,P004,S02,20250811,45,103,3"
"TXN003320,P005,S01,20251006,19,83,8"
"TXN003321,P002,S02,20260212,48,133,5"
"TXN003322,P004,S03,20260520,62,184,5"
"TXN003323,P003,S03,20251021,54,111,5"
"TXN003324,P002,S03,20251004,56,106,4"
"TXN003325,P002,S04,20260314,74,142,22"
"TXN003326,P004,S02,20250417,72,165,3"
"TXN003327,P002,S04,20261020,67,125,19"
"TXN003328,P005,S04,20260224,62,182,19"
"TXN003329,P005,S02,20260903,27,125,4"
"TXN003330,P004,S03,20260305,48,86,9"
"TXN003331,P003,S01,20260110,48,193,7"
"TXN003332,P004,S01,20250314,56,79,5"
"TXN003333,P005,S02,20260926,71,91,5"
"TXN003334,P001,S02,20250130,32,110,7"
"TXN003335,P001,S03,20250707,71,97,6"
"TXN003336,P002,S02,20251230,22,133,8"
"TXN003337,P002,S02,20260327,31,142,7"
"TXN003338,P001,S03,20250714,55,117,6"
"TXN003339,P005,S03,20250605,64,95,6"
"TXN003340,P002,S04,20250621,78,162,31"
"TXN003341,P004,S02,20250210,53,77,3"
"TXN003342,P004,S01,20250304,19,126,3"
"TXN003343,P005,S02,20250123,77,170,5"
"TXN003344,P002,S01,20251226,72,52,8"
"TXN003345,P004,S01,20250316,19,86,2"
"TXN003346,P002,S01,20260714,55,196,2"
"TXN003347,P002,S04,20261103,52,141,17"
"TXN003348,P004,S03,20250428,76,132,10"
"TXN003349,P001,S03,20260904,5,66,6"
"TXN003350,P004,S04,20260115,11,170,14"
"TXN003351,P005,S03,20261110,57,136,7"
"TXN003352,P003,S04,20251017,35,89,25"
"TXN003353,P004,S02,20260316,22,122,4"
"TXN003354,P002,S04,20261030,16,78,20"
"TXN003355,P002,S03,20250107,52,91,6"
"TXN003356,P004,S03,20250715,34,78,7"
"TXN003357,P003,S02,20260225,11,115,5"
"TXN003358,P004,S04,20260722,7,173,21"
"TXN003359,P003,S02,20250712,67,194,7"
"TXN003360,P003,S01,20260713,10,169,7"
"TXN003361,P005,S04,20250528,19,158,12"
"TXN003362,P002,S02,20261031,75,141,3"
"TXN003363,P002,S02,20250721,47,161,4"
"TXN003364,P003,S03,20260320,22,101,6"
"TXN003365,P002,S04,20260223,26,109,21"
"TXN003366,P001,S01,20260303,65,143,3"
"TXN003367,P003,S01,20260424,65,193,6"
"TXN003368,P002,S04,20260420,57,147,22"
"TXN003369,P001,S04,20250506,30,63,21"
"TXN003370,P005,S02,20260130,44,100,5"
"TXN003371,P002,S03,20260730,12,73,5"
"TXN003372,P001,S03,20251121,25,156,3"
"TXN003373,P004,S03,20260127,47,122,9"
"TXN003374,P004,S04,20261119,25,196,20"
"TXN003375,P001,S03,20260920,7,133,2"
"TXN003376,P003,S02,20260316,35,110,8"
"TXN003377,P003,S04,20250723,31,155,21"
"TXN003378,P002,S04,20260501,31,143,23"
"TXN003379,P004,S03,20250131,77,112,4"
"TXN003380,P003,S01,20260123,61,144,5"
"TXN003381,P003,S01,20260917,37,84,4"
"TXN003382,P004,S02,20260310,48,116,10"
"TXN003383,P005,S03,20260111,47,105,4"
"TXN003384,P003,S03,20251210,35,89,4"
"TXN003385,P001,S04,20260319,69,183,16"
"TXN003386,P002,S04,20260802,21,178,17"
"TXN003387,P003,S03,20250316,19,73,9"
"TXN003388,P003,S04,20260711,38,151,20"
"TXN003389,P005,S03,20261028,8,164,8"
"TXN003390,P001,S02,20250604,76,184,6"
"TXN003391,P002,S04,20260306,32,124,18"
"TXN003392,P003,S03,20251229,77,60,3"
"TXN003393,P002,S04,20260324,6,85,25"
"TXN003394,P004,S02,20250822,21,197,7"
"TXN003395,P003,S04,20260717,62,112,23"
"TXN003396,P003,S03,20250919,78,129,7"
"TXN003397,P004,S04,20250505,13,137,16"
"TXN003398,P005,S04,20250902,35,79,20"
"TXN003399,P003,S03,20260626,70,152,8"
"TXN003400,P002,S01,20260430,66,161,7"
"TXN003401,P001,S04,20250502,23,133,19"
"TXN003402,P002,S04,20250505,78,199,26"
"TXN003403,P005,S02,20260703,59,154,7"
"TXN003404,P001,S01,20250619,32,70,8"
"TXN003405,P002,S02,20250504,54,86,6"
"TXN003406,P002,S03,20250204,69,76,5"
"TXN003407,P004,S03,20250328,7,151,7"
"TXN003408,P005,S02,20261008,56,87,7"
"TXN003409,P004,S04,20261209,14,109,20"
"TXN003410,P001,S01,20250720,25,119,4"
"TXN003411,P004,S02,20260104,41,81,8"
"TXN003412,P005,S02,20250318,19,129,4"
"TXN003413,P003,S03,20250228,78,180,7"
"TXN003414,P003,S04,20260307,13,151,14"
"TXN003415,P001,S01,20260930,48,151,4"
"TXN003416,P003,S02,20260515,43,79,6"
"TXN003417,P004,S01,20250419,9,71,7"
"TXN003418,P001,S01,20251005,29,68,6"
"TXN003419,P005,S02,20250309,60,80,4"
"TXN003420,P001,S01,20250310,68,69,8"
"TXN003421,P001,S03,20250614,76,196,6"
"TXN003422,P002,S04,20260504,56,179,19"
"TXN003423,P002,S04,20251101,13,89,18"
"TXN003424,P001,S04,20261105,14,140,16"
"TXN003425,P003,S03,20251231,14,121,8"
"TXN003426,P002,S03,20260114,77,158,4"
"TXN003427,P005,S03,20251209,66,76,9"
"TXN003428,P004,S04,20260708,64,128,15"
"TXN003429,P002,S01,20251220,23,189,6"
"TXN003430,P001,S03,20260220,42,127,6"
"TXN003431,P003,S02,20250419,10,66,5"
"TXN003432,P004,S03,20260717,19,133,7"
"TXN003433,P002,S02,20260512,51,187,7"
"TXN003434,P003,S04,20251207,49,196,21"
"TXN003435,P003,S02,20260118,9,137,3"
"TXN003436,P003,S03,20260617,57,123,3"
"TXN003437,P001,S03,20251027,70,176,3"
"TXN003438,P005,S01,20250519,66,151,5"
"TXN003439,P003,S04,20251225,27,145,27"
"TXN003440,P004,S02,20260514,48,100,5"
"TXN003441,P002,S04,20260120,56,150,27"
"TXN003442,P004,S03,20260827,50,120,5"
"TXN003443,P001,S01,20251007,23,120,6"
"TXN003444,P001,S03,20260929,51,59,7"
"TXN003445,P004,S03,20260428,56,146,5"
"TXN003446,P005,S03,20250421,28,183,6"
"TXN003447,P001,S02,20250519,21,55,2"
"TXN003448,P001,S03,20260311,50,126,4"
"TXN003449,P004,S04,20260524,68,126,12"
"TXN003450,P001,S04,20250930,32,51,21"
"TXN003451,P005,S01,20250409,54,100,3"
"TXN003452,P005,S04,20250414,68,196,24"
"TXN003453,P005,S03,20250802,32,170,6"
"TXN003454,P002,S03,20261026,60,177,7"
"TXN003455,P005,S04,20250614,63,51,16"
"TXN003456,P005,S01,20260604,9,100,3"
"TXN003457,P002,S01,20251011,58,119,5"
"TXN003458,P003,S04,20260601,48,69,23"
"TXN003459,P001,S02,20261019,46,72,10"
"TXN003460,P005,S02,20260905,76,103,7"
"TXN003461,P001,S02,20250613,61,192,3"
"TXN003462,P004,S02,20261021,51,183,4"
"TXN003463,P001,S04,20250305,29,185,13"
"TXN003464,P002,S01,20250401,48,106,5"
"TXN003465,P001,S03,20250427,19,164,5"
"TXN003466,P001,S03,20250924,55,198,5"
"TXN003467,P001,S04,20261116,57,172,14"
"TXN003468,P003,S03,20260713,38,85,3"
"TXN003469,P003,S02,20250520,12,120,6"
"TXN003470,P004,S01,20250903,74,118,6"
"TXN003471,P002,S04,20261023,25,107,14"
"TXN003472,P001,S01,20260130,11,112,6"
"TXN003473,P001,S04,20260502,60,65,22"
"TXN003474,P001,S04,20260421,53,183,9"
"TXN003475,P001,S04,20260601,46,127,25"
"TXN003476,P003,S04,20250703,27,171,21"
"TXN003477,P004,S01,20250120,56,51,7"
"TXN003478,P005,S03,20260712,57,163,3"
"TXN003479,P002,S04,20260608,20,163,22"
"TXN003480,P001,S02,20260805,41,173,7"
"TXN003481,P004,S04,20260613,22,195,16"
"TXN003482,P005,S01,20250527,24,135,7"
"TXN003483,P004,S04,20261028,50,178,18"
"TXN003484,P003,S02,20251031,6,70,4"
"TXN003485,P005,S01,20260912,67,50,5"
"TXN003486,P004,S04,20260805,7,181,19"
"TXN003487,P003,S02,20261126,50,107,5"
"TXN003488,P004,S01,20250816,53,50,4"
"TXN003489,P004,S04,20250412,5,190,20"
"TXN003490,P005,S02,20260810,26,56,7"
"TXN003491,P003,S01,20260221,18,100,6"
"TXN003492,P001,S04,20250804,49,52,12"
"TXN003493,P002,S01,20260211,10,80,4"
"TXN003494,P005,S02,20260203,69,149,4"
"TXN003495,P003,S04,20261216,25,111,25"
"TXN003496,P004,S04,20261205,8,157,19"
"TXN003497,P003,S04,20260514,7,104,17"
"TXN003498,P002,S02,20260410,34,93,4"
"TXN003499,P002,S03,20261122,35,130,5"
"TXN003500,P001,S04,20250323,38,79,22"
"TXN003501,P001,S02,20260827,24,115,2"
"TXN003502,P002,S01,20261118,58,185,6"
"TXN003503,P005,S01,20251231,29,63,4"
"TXN003504,P005,S02,20250612,19,150,6"
"TXN003505,P004,S03,20250217,42,155,7"
"TXN003506,P001,S02,20260526,27,152,4"
"TXN003507,P004,S01,20251125,56,111,3"
"TXN003508,P001,S01,20250426,70,124,5"
"TXN003509,P002,S04,20251203,61,128,24"
"TXN003510,P005,S03,20250527,61,156,7"
"TXN003511,P005,S02,20260729,56,145,5"
"TXN003512,P002,S01,20251119,39,89,4"
"TXN003513,P004,S01,20260319,78,190,4"
"TXN003514,P004,S01,20250113,18,156,3"
"TXN003515,P003,S02,20260509,18,66,7"
"TXN003516,P001,S02,20261202,37,64,7"
"TXN003517,P004,S03,20251014,56,65,5"
"TXN003518,P002,S04,20261221,5,62,16"
"TXN003519,P004,S04,20250424,38,85,16"
"TXN003520,P005,S04,20260425,23,92,17"
"TXN003521,P001,S01,20250122,28,163,4"
"TXN003522,P003,S04,20251215,8,123,18"
"TXN003523,P001,S01,20261227,40,130,7"
"TXN003524,P005,S03,20261114,62,143,7"
"TXN003525,P005,S01,20260720,36,190,4"
"TXN003526,P005,S03,20251116,13,79,6"
"TXN003527,P005,S03,20250506,71,79,7"
"TXN003528,P002,S04,20251004,24,59,15"
"TXN003529,P003,S04,20250723,78,148,19"
"TXN003530,P005,S01,20250713,66,143,8"
"TXN003531,P005,S02,20261112,62,88,5"
"TXN003532,P004,S04,20261026,26,86,10"
"TXN003533,P003,S04,20260701,71,180,8"
"TXN003534,P001,S02,20261127,79,138,6"
"TXN003535,P003,S02,20251013,52,63,6"
"TXN003536,P003,S04,20250226,12,88,19"
"TXN003537,P003,S02,20251030,77,179,6"
"TXN003538,P005,S01,20250612,19,92,3"
"TXN003539,P005,S03,20250119,36,180,4"
"TXN003540,P002,S03,20260105,57,57,6"
"TXN003541,P001,S04,20250921,71,145,21"
"TXN003542,P004,S04,20250423,8,114,17"
"TXN003543,P003,S01,20260503,34,128,3"
"TXN003544,P001,S02,20251123,17,181,6"
"TXN003545,P001,S04,20260626,25,117,19"
"TXN003546,P002,S03,20261009,45,141,3"
"TXN003547,P004,S01,20260802,23,59,2"
"TXN003548,P003,S01,20250306,52,124,7"
"TXN003549,P004,S02,20251019,67,110,4"
"TXN003550,P002,S04,20250125,24,96,19"
"TXN003551,P005,S04,20260703,68,52,19"
"TXN003552,P001,S01,20250101,41,152,3"
"TXN003553,P003,S03,20260703,35,66,6"
"TXN003554,P005,S04,20250521,78,71,15"
"TXN003555,P002,S03,20261010,22,165,3"
"TXN003556,P004,S01,20250707,24,140,2"
"TXN003557,P001,S04,20250508,15,193,18"
"TXN003558,P003,S03,20250720,48,153,9"
"TXN003559,P005,S01,20250507,68,52,6"
"TXN003560,P005,S03,20250914,38,101,9"
"TXN003561,P001,S04,20261107,69,160,24"
"TXN003562,P004,S02,20260701,59,91,7"
"TXN003563,P002,S03,20250713,78,179,9"
"TXN003564,P004,S02,20261204,5,88,8"
"TXN003565,P004,S04,20250414,42,95,23"
"TXN003566,P004,S02,20260619,13,97,2"
"TXN003567,P001,S01,20250922,75,76,5"
"TXN003568,P001,S02,20260119,21,64,4"
"TXN003569,P002,S03,20250917,56,56,8"
"TXN003570,P004,S03,20260218,22,158,5"
"TXN003571,P001,S02,20251224,67,91,9"
"TXN003572,P002,S01,20250316,37,58,6"
"TXN003573,P002,S04,20251221,8,154,18"
"TXN003574,P004,S02,20260807,79,183,5"
"TXN003575,P003,S03,20250707,56,125,5"
"TXN003576,P004,S03,20261116,13,79,6"
"TXN003577,P003,S02,20251017,68,133,5"
"TXN003578,P002,S02,20250214,34,175,5"
"TXN003579,P001,S02,20260727,12,133,5"
"TXN003580,P005,S04,20250324,9,103,26"
"TXN003581,P002,S03,20250503,67,159,9"
"TXN003582,P001,S03,20251224,5,76,5"
"TXN003583,P002,S03,20260612,19,133,7"
"TXN003584,P004,S04,20250307,42,56,15"
"TXN003585,P003,S01,20261019,46,153,5"
"TXN003586,P002,S03,20260110,50,121,3"
"TXN003587,P001,S03,20250611,57,51,8"
"TXN003588,P004,S01,20260115,30,191,6"
"TXN003589,P005,S04,20261018,65,187,21"
"TXN003590,P004,S01,20251224,71,99,7"
"TXN003591,P003,S01,20250707,58,195,4"
"TXN003592,P004,S01,20251118,26,67,5"
"TXN003593,P005,S01,20260326,30,65,6"
"TXN003594,P001,S04,20260419,64,101,17"
"TXN003595,P002,S04,20250113,43,133,19"
"TXN003596,P003,S01,20250703,40,145,4"
"TXN003597,P005,S02,20250421,25,91,8"
"TXN003598,P003,S02,20260523,45,162,7"
"TXN003599,P004,S02,20251017,52,173,8"
"TXN003600,P003,S02,20251022,30,64,7"
"TXN003601,P005,S03,20260327,67,139,3"
"TXN003602,P002,S04,20250803,40,91,17"
"TXN003603,P002,S04,20260924,28,94,16"
"TXN003604,P003,S01,20260721,25,143,5"
"TXN003605,P001,S03,20250127,22,156,8"
"TXN003606,P003,S01,20260922,19,71,3"
"TXN003607,P004,S01,20250819,10,177,4"
"TXN003608,P002,S04,20260719,47,87,17"
"TXN003609,P002,S03,20251117,35,146,3"
"TXN003610,P002,S02,20250821,32,150,6"
"TXN003611,P001,S04,20261101,12,56,17"
"TXN003612,P001,S03,20260313,33,93,8"
"TXN003613,P005,S03,20260617,25,125,5"
"TXN003614,P003,S04,20260207,62,56,20"
"TXN003615,P003,S04,20250222,64,109,19"
"TXN003616,P004,S01,20251109,54,50,2"
"TXN003617,P002,S01,20251008,35,111,3"
"TXN003618,P001,S01,20261227,51,136,6"
"TXN003619,P004,S02,20250131,38,138,6"
"TXN003620,P004,S04,20251203,6,67,18"
"TXN003621,P001,S03,20250702,71,157,8"
"TXN003622,P003,S04,20250123,76,184,21"
"TXN003623,P002,S03,20260628,56,164,9"
"TXN003624,P003,S02,20260322,11,103,2"
"TXN003625,P004,S04,20250315,23,116,25"
"TXN003626,P002,S03,20250110,19,142,4"
"TXN003627,P005,S03,20260429,52,187,6"
"TXN003628,P004,S01,20260401,18,108,8"
"TXN003629,P003,S02,20260720,7,118,2"
"TXN003630,P003,S04,20260718,54,147,17"
"TXN003631,P003,S01,20261022,58,57,8"
"TXN003632,P001,S02,20250609,10,104,4"
"TXN003633,P004,S01,20250114,53,183,7"
"TXN003634,P002,S04,20250627,27,178,21"
"TXN003635,P003,S03,20260216,24,105,6"
"TXN003636,P003,S04,20250222,64,153,21"
"TXN003637,P001,S02,20260212,49,163,8"
"TXN003638,P002,S04,20250122,65,137,21"
"TXN003639,P004,S02,20250130,60,187,7"
"TXN003640,P005,S01,20261204,6,157,4"
"TXN003641,P001,S02,20250917,49,72,7"
"TXN003642,P004,S03,20250724,44,193,6"
"TXN003643,P005,S03,20250228,28,150,8"
"TXN003644,P003,S03,20260416,33,193,3"
"TXN003645,P003,S01,20260411,71,105,8"
"TXN003646,P002,S02,20250112,72,157,4"
"TXN003647,P005,S01,20260923,70,144,10"
"TXN003648,P003,S04,20251017,58,55,15"
"TXN003649,P003,S04,20251220,57,79,14"
"TXN003650,P002,S04,20261001,53,178,17"
"TXN003651,P004,S04,20250316,36,100,23"
"TXN003652,P003,S03,20261217,65,155,6"
"TXN003653,P001,S02,20260715,46,138,9"
"TXN003654,P001,S03,20260814,5,176,5"
"TXN003655,P004,S02,20260317,67,95,5"
"TXN003656,P005,S02,20250829,39,170,4"
"TXN003657,P002,S01,20250603,55,198,4"
"TXN003658,P001,S04,20250406,75,148,13"
"TXN003659,P001,S02,20261227,49,118,4"
"TXN003660,P004,S04,20251021,69,112,14"
"TXN003661,P005,S04,20250728,18,99,21"
"TXN003662,P005,S04,20251209,7,61,24"
"TXN003663,P004,S03,20250329,28,118,6"
"TXN003664,P001,S04,20260125,69,122,16"
"TXN003665,P002,S02,20251121,52,93,7"
"TXN003666,P001,S03,20250606,14,101,5"
"TXN003667,P005,S04,20261030,17,58,23"
"TXN003668,P001,S01,20261013,77,167,4"
"TXN003669,P002,S04,20260925,18,59,15"
"TXN003670,P003,S04,20260731,14,95,21"
"TXN003671,P001,S03,20260911,44,152,5"
"TXN003672,P004,S02,20261021,27,86,7"
"TXN003673,P003,S04,20250517,59,101,15"
"TXN003674,P004,S03,20261105,67,148,6"
"TXN003675,P004,S03,20260304,75,130,7"
"TXN003676,P004,S02,20260328,46,62,2"
"TXN003677,P001,S03,20260904,70,183,5"
"TXN003678,P005,S02,20250521,77,150,2"
